invoice_id,date,store_city,category,product_name,quantity,unit_price,total_sales,payment_mode,customer_type
201313,2024-09-20,Shoolagiri,Dairy & Bakery,Curd,8,4269.93,34159.44,Card,Regular
201314,2024-04-03,Shoolagiri,Fruits & Vegetables,Banana,8,2573.83,20590.64,Card,Regular
201315,2024-03-26,Hosur,Home & Kitchen,Storage Box,1,931.36,931.36,Card,Regular
201316,2024-12-22,Hosur,Apparel & Footwear,T-Shirt,2,2423.41,4846.82,,New
201317,2024-09-03,Kovilpatti,Snacks & Packaged Foods,Chocolates,2,504.56,1009.12,UPI,New
201318,2024-09-28,Madurai,Beverages,Juice,6,701.0,4206.0,UPI,New
201319,2024-09-10,Tiruppur,Kids & Toys,Doll,2,71.07,142.14,Cash,Regular
201320,2024-08-03,Dindigul,Baby Care,Baby Soap,4,2842.87,11371.48,,Regular
201321,2024-11-28,Chennai,Baby Care,Baby Soap,1,4026.42,4026.42,Card,
201322,2024-03-05,Vellore,Apparel & Footwear,Slippers,8,1746.02,13968.16,UPI,Regular
201323,2024-03-21,Kovilpatti,Fruits & Vegetables,Onion,2,2094.7,4189.4,,Regular
201324,2024-11-28,Hosur,Pet Care,Dog Food,1,1861.64,1861.64,,
201325,2024-06-10,Hosur,Home & Kitchen,Storage Box,4,4520.99,18083.96,Cash,Regular
201326,2024-07-18,Hosur,Apparel & Footwear,T-Shirt,3,207.23,621.69,,
201327,2024-02-02,Madurai,Grocery & Staples,Sugar,1,280.86,280.86,,New
201328,2024-12-27,Vellore,Bed & Bath,Bedsheet,7,3419.28,23934.96,,New
201329,2024-03-30,Coimbatore,Beverages,Coffee,8,4435.86,35486.88,Cash,Regular
201330,2024-06-23,Dindigul,Grocery & Staples,Toor Dal,2,1341.23,2682.46,,
201331,2024-05-28,Tiruppur,Stationery & School Supplies,Notebook,2,3463.83,6927.66,Cash,
201332,2024-09-10,Kovilpatti,Home Appliances,Mixer,2,4216.52,8433.04,Card,New
201333,2024-07-28,Tiruchirappalli,Stationery & School Supplies,Notebook,1,1460.56,1460.56,UPI,Regular
201334,2024-08-23,Kovilpatti,Personal Care,Soap,2,474.3,948.6,,New
201335,2024-10-05,Kovilpatti,Home & Kitchen,Storage Box,1,891.08,891.08,,New
201336,2024-04-03,Salem,Bed & Bath,Towel,7,4806.1,33642.7,Card,
201337,2024-12-10,Tiruchirappalli,Home & Kitchen,Storage Box,3,1838.82,5516.46,Cash,
201338,2024-05-14,Kovilpatti,Beverages,Soft Drink,4,1079.79,4319.16,Cash,Regular
201339,2024-10-26,Chennai,Household & Cleaning,Phenyl,7,2295.33,16067.31,Card,Regular
201340,2024-02-02,Coimbatore,Fruits & Vegetables,Onion,4,241.28,965.12,UPI,New
201341,2024-03-23,Dindigul,Snacks & Packaged Foods,Chips,1,4514.89,4514.89,Cash,
201342,2024-10-27,Vellore,Kids & Toys,Doll,4,4995.04,19980.16,,
201343,2024-11-16,Shoolagiri,Kids & Toys,Toy Car,6,1520.49,9122.94,Card,Regular
201344,2024-08-21,Salem,Baby Care,Diapers,1,637.87,637.87,UPI,Regular
201345,2024-12-30,Coimbatore,Snacks & Packaged Foods,Noodles,1,4618.54,4618.54,Card,Regular
201346,2024-02-25,Dindigul,Dairy & Bakery,Milk,6,1519.53,9117.18,,Regular
201347,2024-01-25,Tiruchirappalli,Baby Care,Diapers,4,2423.42,9693.68,,
201348,2024-05-22,Vellore,Baby Care,Diapers,3,3978.39,11935.17,Cash,New
201349,2024-11-13,Hosur,Home & Kitchen,Storage Box,8,3471.24,27769.92,Cash,
201350,2024-09-03,Vellore,Beverages,Coffee,1,3482.58,3482.58,Card,Regular
201351,2024-02-16,Kovilpatti,Bed & Bath,Bedsheet,3,1656.58,4969.74,Cash,New
201352,2024-11-24,Tiruchirappalli,Bed & Bath,Bedsheet,8,3011.04,24088.32,UPI,New
201353,2024-12-28,Tiruchirappalli,Pet Care,Dog Food,3,714.94,2144.82,UPI,New
201354,2024-11-23,Chennai,Household & Cleaning,Phenyl,5,199.97,999.85,Cash,
201355,2024-04-06,Hosur,Bed & Bath,Bedsheet,4,4965.41,19861.64,UPI,
201356,2024-07-04,Shoolagiri,Baby Care,Baby Soap,4,1611.45,6445.8,,Regular
201357,2024-07-31,Tiruchirappalli,Baby Care,Baby Soap,7,3637.68,25463.76,Cash,New
201358,2024-12-29,Dindigul,Home & Kitchen,Cookware,4,1021.13,4084.52,Cash,New
201359,2024-09-12,Tiruppur,Pet Care,Dog Food,6,171.64,1029.84,,New
201360,2024-01-06,Tiruppur,Grocery & Staples,Sugar,1,1221.72,1221.72,Cash,Regular
201361,2024-01-04,Hosur,Bed & Bath,Towel,5,3768.17,18840.85,Card,Regular
201362,2024-09-29,Dindigul,Fruits & Vegetables,Tomato,3,1886.81,5660.43,Cash,
201363,2024-12-12,Kovilpatti,Kids & Toys,Doll,3,91.88,275.64,Card,Regular
201364,2024-04-10,Madurai,Baby Care,Baby Soap,8,3268.26,26146.08,UPI,
201365,2024-09-21,Chennai,Household & Cleaning,Phenyl,2,4291.91,8583.82,UPI,Regular
201366,2024-11-16,Tiruppur,Fruits & Vegetables,Banana,3,2040.88,6122.64,,Regular
201367,2024-08-31,Kovilpatti,Household & Cleaning,Phenyl,4,3193.12,12772.48,,
201368,2024-10-20,Kovilpatti,Baby Care,Diapers,4,3791.59,15166.36,,
201369,2024-09-22,Chennai,Beverages,Tea,4,3937.33,15749.32,,
201370,2024-06-23,Tiruchirappalli,Grocery & Staples,Sugar,5,3148.27,15741.35,UPI,New
201371,2024-04-05,Dindigul,Home & Kitchen,Cookware,2,533.95,1067.9,Card,
201372,2024-09-25,Chennai,Beverages,Tea,5,1131.63,5658.15,,
201373,2024-11-25,Chennai,Dairy & Bakery,Milk,8,3462.94,27703.52,Card,Regular
201374,2024-08-24,Tiruppur,Home & Kitchen,Cookware,5,312.26,1561.3,Card,New
201375,2024-08-01,Tiruchirappalli,Personal Care,Shampoo,4,2248.8,8995.2,Card,
201376,2024-02-16,Coimbatore,Bed & Bath,Towel,3,2710.98,8132.94,Card,
201377,2024-05-17,Shoolagiri,Home & Kitchen,Storage Box,4,1680.29,6721.16,UPI,New
201378,2024-10-14,Kovilpatti,Pet Care,Cat Food,5,2806.03,14030.15,,New
201379,2024-04-06,Chennai,Home & Kitchen,Storage Box,7,3431.74,24022.18,Card,Regular
201380,2024-05-26,Tiruppur,Snacks & Packaged Foods,Chips,2,742.6,1485.2,Cash,New
201381,2024-09-07,Dindigul,Fruits & Vegetables,Tomato,8,3337.35,26698.8,,
201382,2024-06-01,Shoolagiri,Baby Care,Baby Soap,8,3958.36,31666.88,Card,Regular
201383,2024-05-22,Hosur,Grocery & Staples,Rice,6,2618.22,15709.32,UPI,
201384,2024-08-12,Dindigul,Stationery & School Supplies,Notebook,1,4912.06,4912.06,Cash,
201385,2024-07-30,Kovilpatti,Kids & Toys,Toy Car,6,2783.05,16698.3,,New
201386,2024-11-24,Tiruppur,Home Appliances,Iron Box,6,2052.27,12313.62,UPI,Regular
201387,2024-09-07,Chennai,Kids & Toys,Doll,7,2687.17,18810.19,,Regular
201388,2024-03-05,Salem,Fruits & Vegetables,Apple,4,66.58,266.32,,New
201389,2024-03-10,Madurai,Home & Kitchen,Cookware,1,3071.03,3071.03,UPI,Regular
201390,2024-06-14,Vellore,Home Appliances,Mixer,7,2462.17,17235.19,,
201391,2024-12-15,Chennai,Household & Cleaning,Detergent,3,124.16,372.48,UPI,New
201392,2024-10-17,Salem,Home Appliances,Mixer,6,4832.98,28997.88,Card,Regular
201393,2024-05-02,Dindigul,Fruits & Vegetables,Onion,5,4601.45,23007.25,,New
201394,2024-11-02,Madurai,Baby Care,Diapers,6,851.03,5106.18,Card,Regular
201395,2024-06-08,Salem,Household & Cleaning,Phenyl,7,861.88,6033.16,,Regular
201396,2024-06-22,Shoolagiri,Pet Care,Dog Food,4,2176.45,8705.8,UPI,
201397,2024-11-06,Vellore,Pet Care,Dog Food,3,4327.06,12981.18,,New
201398,2024-08-12,Coimbatore,Apparel & Footwear,T-Shirt,5,933.7,4668.5,,
201399,2024-03-26,Dindigul,Stationery & School Supplies,Pen,2,209.7,419.4,Card,
201400,2024-03-19,Tiruppur,Beverages,Soft Drink,6,3166.96,19001.76,Cash,New
201401,2024-08-15,Shoolagiri,Apparel & Footwear,Jeans,3,1086.84,3260.52,Cash,New
201402,2024-04-01,Coimbatore,Fruits & Vegetables,Banana,8,3986.23,31889.84,,
201403,2024-03-10,Tiruppur,Personal Care,Toothpaste,6,4637.57,27825.42,UPI,
201404,2024-02-29,Kovilpatti,Home Appliances,Mixer,4,3398.19,13592.76,UPI,Regular
201405,2024-09-21,Tiruchirappalli,Pet Care,Dog Food,3,543.89,1631.67,Card,
201406,2024-01-23,Tiruppur,Kids & Toys,Toy Car,1,1476.13,1476.13,UPI,
201407,2024-03-09,Tiruppur,Apparel & Footwear,Jeans,2,588.07,1176.14,Card,
201408,2024-03-06,Madurai,Apparel & Footwear,T-Shirt,8,1000.11,8000.88,Card,Regular
201409,2024-11-14,Salem,Bed & Bath,Towel,5,114.85,574.25,Card,
201410,2024-02-17,Salem,Household & Cleaning,Detergent,4,4805.04,19220.16,Card,Regular
201411,2024-09-07,Hosur,Pet Care,Dog Food,5,641.44,3207.2,Card,Regular
201412,2024-04-16,Coimbatore,Home & Kitchen,Cookware,2,2457.91,4915.82,Card,New
201413,2024-09-11,Hosur,Dairy & Bakery,Curd,3,3588.6,10765.8,Cash,
201414,2024-08-26,Kovilpatti,Household & Cleaning,Detergent,8,379.8,3038.4,Cash,Regular
201415,2024-08-27,Madurai,Baby Care,Diapers,4,2779.79,11119.16,UPI,
201416,2024-07-19,Shoolagiri,Fruits & Vegetables,Tomato,8,3736.23,29889.84,,Regular
201417,2024-08-21,Hosur,Home Appliances,Iron Box,8,1490.48,11923.84,Card,Regular
201418,2024-02-01,Madurai,Kids & Toys,Doll,3,2244.17,6732.51,UPI,
201419,2024-08-14,Chennai,Home & Kitchen,Cookware,1,3770.36,3770.36,UPI,New
201420,2024-10-07,Hosur,Household & Cleaning,Detergent,2,442.39,884.78,UPI,New
201421,2024-07-16,Dindigul,Pet Care,Dog Food,1,3331.16,3331.16,Cash,Regular
201422,2024-07-10,Tiruchirappalli,Home & Kitchen,Storage Box,6,267.03,1602.18,,Regular
201423,2024-05-29,Tiruchirappalli,Personal Care,Soap,2,3644.23,7288.46,Cash,
201424,2024-06-28,Coimbatore,Grocery & Staples,Sugar,5,30.92,154.6,,New
201425,2024-04-13,Salem,Stationery & School Supplies,Notebook,3,4332.78,12998.34,Card,
201426,2024-12-24,Madurai,Dairy & Bakery,Butter,1,986.43,986.43,,Regular
201427,2024-05-09,Coimbatore,Snacks & Packaged Foods,Chips,4,4167.31,16669.24,Cash,New
201428,2024-02-13,Tiruchirappalli,Baby Care,Baby Soap,7,2383.78,16686.46,Card,New
201429,2024-03-20,Tiruppur,Pet Care,Dog Food,4,431.73,1726.92,Cash,Regular
201430,2024-07-05,Tiruchirappalli,Grocery & Staples,Sugar,2,4759.98,9519.96,UPI,Regular
201431,2024-02-23,Hosur,Snacks & Packaged Foods,Biscuits,5,4668.32,23341.6,UPI,
201432,2024-02-25,Tiruchirappalli,Home Appliances,Iron Box,3,772.52,2317.56,,
201433,2024-02-26,Hosur,Personal Care,Shampoo,7,3262.54,22837.78,Card,
201434,2024-12-31,Dindigul,Bed & Bath,Towel,8,4680.16,37441.28,Cash,New
201435,2024-08-05,Tiruppur,Stationery & School Supplies,Notebook,4,3864.77,15459.08,UPI,Regular
201436,2024-12-24,Tiruchirappalli,Dairy & Bakery,Butter,3,3087.08,9261.24,,Regular
201437,2024-05-26,Tiruchirappalli,Pet Care,Cat Food,6,3847.18,23083.08,Card,
201438,2024-05-16,Salem,Grocery & Staples,Wheat Flour,4,4949.86,19799.44,,
201439,2024-01-01,Kovilpatti,Home Appliances,Iron Box,7,3582.83,25079.81,Cash,New
201440,2024-09-26,Coimbatore,Household & Cleaning,Phenyl,1,1543.86,1543.86,Card,New
201441,2024-11-09,Chennai,Baby Care,Diapers,8,2227.62,17820.96,Card,
201442,2024-12-13,Shoolagiri,Bed & Bath,Towel,3,1539.12,4617.36,,Regular
201443,2024-06-26,Hosur,Home Appliances,Mixer,3,2296.54,6889.62,,Regular
201444,2024-07-21,Kovilpatti,Bed & Bath,Bedsheet,3,261.57,784.71,Cash,Regular
201445,2024-05-16,Coimbatore,Home & Kitchen,Cookware,3,3194.25,9582.75,,
201446,2024-01-11,Hosur,Personal Care,Shampoo,6,2155.99,12935.94,Cash,Regular
201447,2024-12-04,Vellore,Personal Care,Shampoo,7,1910.57,13373.99,UPI,Regular
201448,2024-01-16,Shoolagiri,Snacks & Packaged Foods,Chips,6,3395.7,20374.2,,
201449,2024-04-27,Salem,Fruits & Vegetables,Banana,3,3015.07,9045.21,Cash,Regular
201450,2024-07-26,Hosur,Fruits & Vegetables,Onion,1,1744.61,1744.61,UPI,New
201451,2024-08-02,Tiruchirappalli,Home & Kitchen,Storage Box,8,2508.03,20064.24,UPI,Regular
201452,2024-02-02,Salem,Stationery & School Supplies,Pen,8,4032.73,32261.84,,New
201453,2024-01-03,Dindigul,Apparel & Footwear,T-Shirt,8,1011.18,8089.44,UPI,Regular
201454,2024-02-17,Vellore,Home & Kitchen,Cookware,3,1115.69,3347.07,Cash,New
201455,2024-07-18,Tiruppur,Baby Care,Diapers,7,4041.94,28293.58,Cash,New
201456,2024-06-03,Tiruchirappalli,Snacks & Packaged Foods,Noodles,6,2947.46,17684.76,Card,Regular
201457,2024-04-20,Coimbatore,Kids & Toys,Toy Car,3,1337.36,4012.08,,New
201458,2024-07-02,Hosur,Household & Cleaning,Dishwash Liquid,4,2951.49,11805.96,,New
201459,2024-02-29,Kovilpatti,Fruits & Vegetables,Banana,7,200.64,1404.48,Card,
201460,2024-06-16,Salem,Grocery & Staples,Sugar,7,3267.11,22869.77,UPI,New
201461,2024-09-16,Vellore,Bed & Bath,Towel,2,959.6,1919.2,Cash,New
201462,2024-09-16,Dindigul,Fruits & Vegetables,Tomato,3,590.48,1771.44,Cash,Regular
201463,2024-01-28,Shoolagiri,Kids & Toys,Doll,8,3977.27,31818.16,,New
201464,2024-03-28,Tiruppur,Grocery & Staples,Rice,5,1013.25,5066.25,,
201465,2024-02-17,Chennai,Bed & Bath,Bedsheet,4,2178.64,8714.56,Card,New
201466,2024-03-08,Kovilpatti,Personal Care,Shampoo,2,1073.46,2146.92,Card,Regular
201467,2024-03-27,Salem,Personal Care,Toothpaste,4,2252.48,9009.92,Card,New
201468,2024-12-31,Salem,Apparel & Footwear,T-Shirt,1,1135.48,1135.48,Cash,
201469,2024-11-21,Hosur,Home Appliances,Mixer,5,3457.72,17288.6,Cash,New
201470,2024-09-11,Salem,Home Appliances,Mixer,1,2589.02,2589.02,UPI,Regular
201471,2024-09-14,Coimbatore,Snacks & Packaged Foods,Noodles,3,3299.06,9897.18,Card,Regular
201472,2024-10-26,Tiruchirappalli,Apparel & Footwear,Jeans,5,4917.8,24589.0,UPI,Regular
201473,2024-11-19,Hosur,Bed & Bath,Towel,2,249.67,499.34,UPI,
201474,2024-11-25,Coimbatore,Apparel & Footwear,T-Shirt,6,1814.01,10884.06,,Regular
201475,2024-10-31,Dindigul,Kids & Toys,Doll,6,633.6,3801.6,,
201476,2024-06-19,Vellore,Household & Cleaning,Dishwash Liquid,1,2802.51,2802.51,Card,New
201477,2024-06-28,Dindigul,Dairy & Bakery,Bread,7,2301.62,16111.34,Card,
201478,2024-08-25,Hosur,Personal Care,Soap,6,3207.57,19245.42,Card,
201479,2024-06-22,Shoolagiri,Household & Cleaning,Phenyl,5,3829.08,19145.4,,Regular
201480,2024-02-13,Vellore,Apparel & Footwear,T-Shirt,5,1165.71,5828.55,Cash,
201481,2024-09-06,Tiruchirappalli,Fruits & Vegetables,Onion,7,3210.28,22471.96,Card,Regular
201482,2024-01-03,Coimbatore,Personal Care,Shampoo,4,1288.71,5154.84,UPI,New
201483,2024-10-10,Salem,Fruits & Vegetables,Onion,3,3689.69,11069.07,Card,New
201484,2024-09-09,Tiruppur,Kids & Toys,Doll,6,4033.7,24202.2,Cash,Regular
201485,2024-12-05,Kovilpatti,Home & Kitchen,Cookware,5,112.84,564.2,Card,New
201486,2024-05-21,Chennai,Grocery & Staples,Wheat Flour,6,4961.66,29769.96,Cash,New
201487,2024-11-01,Coimbatore,Grocery & Staples,Toor Dal,2,1141.55,2283.1,Card,Regular
201488,2024-01-28,Hosur,Stationery & School Supplies,Pen,3,2685.44,8056.32,Cash,New
201489,2024-08-20,Vellore,Beverages,Coffee,1,3528.51,3528.51,,New
201490,2024-08-11,Madurai,Grocery & Staples,Toor Dal,4,2720.49,10881.96,UPI,
201491,2024-11-06,Chennai,Pet Care,Dog Food,8,137.92,1103.36,Card,New
201492,2024-04-21,Chennai,Baby Care,Diapers,6,834.22,5005.32,,
201493,2024-01-14,Dindigul,Dairy & Bakery,Butter,1,856.72,856.72,Cash,New
201494,2024-01-11,Vellore,Stationery & School Supplies,Pen,5,1643.82,8219.1,,New
201495,2024-02-25,Dindigul,Bed & Bath,Bedsheet,7,3606.99,25248.93,Card,
201496,2024-01-13,Madurai,Dairy & Bakery,Milk,7,789.56,5526.92,UPI,
201497,2024-12-06,Shoolagiri,Beverages,Juice,7,1777.96,12445.72,UPI,Regular
201498,2024-05-22,Madurai,Bed & Bath,Bedsheet,4,2461.54,9846.16,Cash,New
201499,2024-10-25,Dindigul,Snacks & Packaged Foods,Chocolates,5,3203.18,16015.9,Cash,
201500,2024-04-18,Chennai,Fruits & Vegetables,Tomato,8,3122.93,24983.44,,
201501,2024-05-06,Chennai,Apparel & Footwear,Jeans,4,4129.94,16519.76,Card,New
201502,2024-03-04,Chennai,Home Appliances,Mixer,7,1537.82,10764.74,Card,New
201503,2024-04-15,Chennai,Household & Cleaning,Dishwash Liquid,1,1119.25,1119.25,Cash,Regular
201504,2024-10-28,Hosur,Fruits & Vegetables,Onion,3,94.93,284.79,Card,
201505,2024-03-14,Chennai,Home Appliances,Iron Box,7,4115.48,28808.36,Cash,Regular
201506,2024-04-15,Kovilpatti,Stationery & School Supplies,Notebook,5,3104.74,15523.7,,New
201507,2024-05-24,Shoolagiri,Snacks & Packaged Foods,Biscuits,6,1317.6,7905.6,Cash,Regular
201508,2024-09-29,Kovilpatti,Snacks & Packaged Foods,Chocolates,1,4559.58,4559.58,Card,Regular
201509,2024-07-04,Kovilpatti,Pet Care,Cat Food,7,3536.51,24755.57,UPI,
201510,2024-10-28,Hosur,Snacks & Packaged Foods,Biscuits,2,718.43,1436.86,,
201511,2024-03-03,Kovilpatti,Personal Care,Toothpaste,3,2077.27,6231.81,,New
201512,2024-09-09,Hosur,Pet Care,Dog Food,7,1393.2,9752.4,Cash,
201513,2024-06-27,Tiruchirappalli,Bed & Bath,Towel,7,4821.95,33753.65,Card,New
201514,2024-12-28,Salem,Home & Kitchen,Storage Box,2,2017.52,4035.04,UPI,Regular
201515,2024-12-21,Coimbatore,Beverages,Juice,1,4568.58,4568.58,Cash,Regular
201516,2024-02-13,Vellore,Home Appliances,Iron Box,5,2208.21,11041.05,UPI,
201517,2024-03-31,Chennai,Dairy & Bakery,Milk,8,4359.55,34876.4,,New
201518,2024-02-09,Salem,Kids & Toys,Toy Car,5,2922.86,14614.3,,Regular
201519,2024-04-07,Madurai,Fruits & Vegetables,Tomato,5,2127.23,10636.15,Cash,New
201520,2024-10-13,Hosur,Baby Care,Diapers,6,279.73,1678.38,Card,Regular
201521,2024-10-29,Shoolagiri,Grocery & Staples,Toor Dal,3,3654.04,10962.12,,New
201522,2024-04-11,Dindigul,Personal Care,Toothpaste,7,482.82,3379.74,Cash,New
201523,2024-07-25,Vellore,Snacks & Packaged Foods,Chocolates,2,4866.11,9732.22,Cash,
201524,2024-04-29,Dindigul,Apparel & Footwear,T-Shirt,3,1053.14,3159.42,Cash,Regular
201525,2024-01-08,Vellore,Home Appliances,Iron Box,4,2736.18,10944.72,,
201526,2024-09-02,Madurai,Fruits & Vegetables,Apple,4,1938.4,7753.6,UPI,
201527,2024-01-29,Salem,Grocery & Staples,Sugar,1,4000.88,4000.88,Card,Regular
201528,2024-12-14,Madurai,Pet Care,Cat Food,5,2605.95,13029.75,,Regular
201529,2024-02-26,Madurai,Pet Care,Cat Food,5,2485.03,12425.15,UPI,New
201530,2024-05-29,Kovilpatti,Grocery & Staples,Sugar,1,4467.1,4467.1,Card,
201531,2024-05-18,Tiruchirappalli,Household & Cleaning,Dishwash Liquid,3,4293.32,12879.96,Cash,New
201532,2024-10-24,Salem,Household & Cleaning,Dishwash Liquid,4,1536.26,6145.04,,Regular
201533,2024-12-27,Tiruchirappalli,Baby Care,Diapers,7,1419.08,9933.56,Cash,Regular
201534,2024-10-24,Shoolagiri,Pet Care,Cat Food,1,4819.38,4819.38,Cash,Regular
201535,2024-02-09,Tiruppur,Pet Care,Cat Food,3,963.36,2890.08,,
201536,2024-08-31,Hosur,Bed & Bath,Towel,1,718.01,718.01,Card,
201537,2024-10-21,Dindigul,Beverages,Tea,6,61.65,369.9,,New
201538,2024-04-22,Chennai,Fruits & Vegetables,Banana,8,3126.5,25012.0,,
201539,2024-03-08,Tiruchirappalli,Personal Care,Soap,4,1350.59,5402.36,UPI,Regular
201540,2024-08-30,Chennai,Personal Care,Toothpaste,4,2476.49,9905.96,Card,New
201541,2024-03-14,Coimbatore,Beverages,Coffee,5,4623.09,23115.45,Card,
201542,2024-07-09,Kovilpatti,Dairy & Bakery,Bread,7,4658.34,32608.38,Cash,
201543,2024-12-13,Salem,Apparel & Footwear,T-Shirt,8,797.63,6381.04,Card,
201544,2024-10-20,Dindigul,Personal Care,Shampoo,2,4448.98,8897.96,,New
201545,2024-12-25,Coimbatore,Beverages,Tea,3,4197.5,12592.5,UPI,
201546,2024-01-04,Tiruppur,Fruits & Vegetables,Apple,5,3417.38,17086.9,,
201547,2024-11-17,Tiruppur,Home & Kitchen,Cookware,5,3097.03,15485.15,,
201548,2024-02-02,Tiruchirappalli,Stationery & School Supplies,Pen,6,4944.81,29668.86,UPI,New
201549,2024-09-13,Salem,Stationery & School Supplies,Notebook,6,2130.42,12782.52,Cash,New
201550,2024-12-10,Tiruchirappalli,Stationery & School Supplies,Notebook,7,3126.27,21883.89,Cash,New
201551,2024-09-04,Shoolagiri,Apparel & Footwear,Slippers,6,4846.61,29079.66,Card,New
201552,2024-05-26,Dindigul,Grocery & Staples,Rice,3,4283.39,12850.17,Card,Regular
201553,2024-04-23,Salem,Kids & Toys,Doll,2,4963.22,9926.44,Card,
201554,2024-05-27,Salem,Baby Care,Diapers,3,285.77,857.31,UPI,Regular
201555,2024-06-16,Salem,Personal Care,Soap,3,2380.82,7142.46,Card,
201556,2024-11-17,Tiruppur,Fruits & Vegetables,Apple,1,3069.06,3069.06,,Regular
201557,2024-01-09,Salem,Snacks & Packaged Foods,Biscuits,2,920.08,1840.16,,New
201558,2024-06-03,Coimbatore,Household & Cleaning,Dishwash Liquid,3,2663.0,7989.0,Card,New
201559,2024-11-04,Hosur,Dairy & Bakery,Milk,8,3819.53,30556.24,,New
201560,2024-02-04,Madurai,Fruits & Vegetables,Tomato,8,928.86,7430.88,Card,Regular
201561,2024-09-29,Hosur,Apparel & Footwear,T-Shirt,6,2639.24,15835.44,,New
201562,2024-08-23,Dindigul,Beverages,Juice,8,1294.97,10359.76,,New
201563,2024-08-02,Kovilpatti,Baby Care,Diapers,3,4434.75,13304.25,Cash,Regular
201564,2024-08-16,Vellore,Pet Care,Dog Food,4,2455.46,9821.84,Cash,New
201565,2024-10-24,Tiruppur,Fruits & Vegetables,Tomato,6,892.2,5353.2,Card,
201566,2024-05-31,Salem,Bed & Bath,Bedsheet,6,105.05,630.3,,
201567,2024-07-04,Shoolagiri,Fruits & Vegetables,Onion,5,3252.97,16264.85,,Regular
201568,2024-09-05,Hosur,Pet Care,Dog Food,1,4603.49,4603.49,UPI,New
201569,2024-10-17,Madurai,Grocery & Staples,Rice,1,4022.82,4022.82,UPI,
201570,2024-02-08,Kovilpatti,Grocery & Staples,Toor Dal,2,2625.36,5250.72,UPI,New
201571,2024-02-17,Tiruppur,Home Appliances,Iron Box,1,701.86,701.86,,New
201572,2024-04-12,Dindigul,Dairy & Bakery,Bread,6,2264.29,13585.74,UPI,Regular
201573,2024-10-28,Tiruchirappalli,Snacks & Packaged Foods,Biscuits,1,1962.52,1962.52,Card,New
201574,2024-05-08,Kovilpatti,Apparel & Footwear,T-Shirt,3,1493.86,4481.58,Card,
201575,2024-03-23,Salem,Beverages,Soft Drink,7,450.63,3154.41,Card,
201576,2024-07-22,Madurai,Beverages,Juice,3,3732.15,11196.45,Card,Regular
201577,2024-10-21,Tiruchirappalli,Baby Care,Baby Soap,5,843.37,4216.85,Cash,New
201578,2024-01-17,Tiruchirappalli,Home & Kitchen,Cookware,1,3768.28,3768.28,UPI,New
201579,2024-01-05,Madurai,Apparel & Footwear,T-Shirt,4,2628.39,10513.56,Card,New
201580,2024-10-27,Shoolagiri,Pet Care,Cat Food,1,295.42,295.42,Cash,
201581,2024-01-15,Tiruchirappalli,Kids & Toys,Doll,7,3478.67,24350.69,Card,New
201582,2024-10-16,Madurai,Stationery & School Supplies,Notebook,8,4103.61,32828.88,,
201583,2024-03-19,Coimbatore,Grocery & Staples,Rice,5,1796.79,8983.95,Card,New
201584,2024-09-19,Kovilpatti,Home & Kitchen,Storage Box,6,1087.67,6526.02,Card,Regular
201585,2024-08-31,Coimbatore,Fruits & Vegetables,Apple,8,1972.62,15780.96,Card,
201586,2024-12-04,Shoolagiri,Baby Care,Baby Soap,2,1156.47,2312.94,UPI,Regular
201587,2024-03-03,Salem,Pet Care,Dog Food,2,4929.8,9859.6,,New
201588,2024-11-03,Salem,Grocery & Staples,Toor Dal,3,2976.11,8928.33,Cash,Regular
201589,2024-05-12,Tiruppur,Beverages,Tea,7,4962.13,34734.91,Card,New
201590,2024-12-10,Tiruchirappalli,Beverages,Coffee,6,1302.51,7815.06,Card,New
201591,2024-03-30,Hosur,Pet Care,Cat Food,7,988.96,6922.72,Cash,New
201592,2024-12-14,Tiruppur,Pet Care,Dog Food,3,1613.98,4841.94,Cash,Regular
201593,2024-06-05,Dindigul,Snacks & Packaged Foods,Biscuits,5,1430.36,7151.8,,Regular
201594,2024-06-08,Madurai,Personal Care,Shampoo,7,1618.54,11329.78,UPI,New
201595,2024-05-17,Vellore,Stationery & School Supplies,Notebook,3,3807.95,11423.85,,Regular
201596,2024-04-05,Coimbatore,Home & Kitchen,Storage Box,7,256.79,1797.53,UPI,Regular
201597,2024-07-20,Hosur,Bed & Bath,Towel,5,4594.94,22974.7,Card,Regular
201598,2024-10-02,Tiruchirappalli,Kids & Toys,Doll,7,92.3,646.1,Cash,New
201599,2024-08-19,Coimbatore,Pet Care,Dog Food,7,2953.26,20672.82,UPI,New
201600,2024-07-08,Tiruchirappalli,Fruits & Vegetables,Apple,2,3992.22,7984.44,Card,Regular
